"COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_NAME","MUNICIPALITY"
"67","2017","2017081120","3 ","1237","S","3","1","0095","0211","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017063475","4 ","2478","N","3","1","0095","0210","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017086920","02","","S","4","4","","","35","THOMPSON ST","Philadelphia","67301"
"67","2017","2017086920","01","","E","3","4","","","25","ALRESFORD ST","Philadelphia","67301"
"67","2017","2017086982","03","1710","S","3","2","6001","0171","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017086983","02","","W","4","4","","","25","SOUTHAMPTON RD","Philadelphia","67301"
"67","2017","2017086983","02","","N","3","4","","","20","MCNULTY RD","Philadelphia","67301"
"67","2017","2017087123","3 ","1153","S","3","1","0095","0231","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017057885","5 ","427","N","3","1","0095","0120","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017063343","01","2083","W","4","2","8009","0020","50","RAMP 95N TO CALLOWHILL RD","Philadelphia","67301"
"67","2017","2017063343","1 ","0","W","3","2","8009","0500","50","RAMP RD","Philadelphia","67301"
"67","2017","2017060451","2 ","698","S","3","2","3007","0131","35","KELLY DR","Philadelphia","67301"
"67","2017","2017060454","2 ","314","S","4","2","3005","0111","35","BELMONT AV","Philadelphia","67301"
"67","2017","2017060454","2 ","343","N","3","2","3005","0110","35","BELMONT AV","Philadelphia","67301"
"67","2017","2017060454","02","","W","5","4","","","25","WESTMINSTER AV","Philadelphia","67301"
"67","2017","2017060457","02","","N","4","4","","","25","9TH ST","Philadelphia","67301"
"67","2017","2017060457","2 ","2397","E","3","2","3008","0030","25","CHESTNUT ST","Philadelphia","67301"
"67","2017","2017060468","02","","E","4","4","","","25","WASHINGTON AV","Philadelphia","67301"
"67","2017","2017060468","02","","S","3","4","","","25","25TH ST","Philadelphia","67301"
"67","2017","2017060584","2 ","2333","W","3","2","2014","0030","30","LEHIGH AV","Philadelphia","67301"
"67","2017","2017060584","01","","S","4","4","","","25","17TH ST","Philadelphia","67301"
"67","2017","2017060620","02","0","N","4","2","8045","0260","35","RAMP E RD","Philadelphia","67301"
"67","2017","2017060620","1 ","1190","N","3","2","4006","0010","35","CITY LINE LOWER BR","Philadelphia","67301"
"67","2017","2017060621","02","","E","4","4","","","30","CLEARFIELD ST","Philadelphia","67301"
"67","2017","2017060621","02","","S","3","4","","","30","30TH ST","Philadelphia","67301"
"67","2017","2017060628","02","","N","4","4","","","25","FRONT ST","Philadelphia","67301"
"67","2017","2017060628","02","","E","3","4","","","25","ROCKLAND ST","Philadelphia","67301"
"67","2017","2017060651","02","","E","5","4","","","25","LOCUST ST","Philadelphia","67301"
"67","2017","2017060651","2 ","978","S","4","2","0291","0181","25","BROAD ST","Philadelphia","67301"
"67","2017","2017060651","2 ","978","N","3","2","0291","0180","25","BROAD ST","Philadelphia","67301"
"67","2017","2017060676","02","","E","3","4","","","35","HILLCREST AV","Philadelphia","67301"
"67","2017","2017060686","2 ","","N","3","4","","","30","KREWSTOWN RD","Philadelphia","67301"
"67","2017","2017060707","02","","N","5","4","","","25","STRAWBERRY MANSION DR","Philadelphia","67301"
"67","2017","2017060707","2 ","534","S","4","2","3007","0121","35","KELLY DR","Philadelphia","67301"
"67","2017","2017060707","2 ","535","N","3","2","3007","0120","35","KELLY DR","Philadelphia","67301"
"67","2017","2017025231","3 ","0","E","4","1","0676","0002","55","VINE STREET EX","Philadelphia","67301"
"67","2017","2017025231","2 ","1096","E","3","1","0076","3440","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017014495","02","","N","6","4","","","25","ANDREWS AV","Philadelphia","67301"
"67","2017","2017014495","04","","W","5","4","","","35","CHELTENHAM AV","Philadelphia","67301"
"67","2017","2017091851","02","","S","4","4","","","25","LAWNDALE ST","Philadelphia","67301"
"67","2017","2017091851","2 ","334","W","3","2","1008","0070","25","LEVICK ST","Philadelphia","67301"
"67","2017","2017091853","2 ","","W","3","4","","","25","LOCUST ST","Philadelphia","67301"
"67","2017","2017091873","02","","S","4","4","","","25","CARDIFF ST","Philadelphia","67301"
"67","2017","2017091873","02","2185","E","3","2","0013","0190","25","ROBBINS ST","Philadelphia","67301"
"67","2017","2017045747","02","","E","3","4","","","25","W WALNUT LN","Philadelphia","67301"
"67","2017","2017086908","02","153","E","4","2","0073","0050","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017086908","02","154","W","5","2","0073","0051","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017086908","3 ","0","N","3","2","6001","0270","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017086925","01","","E","3","4","","","25","SOUTH ST","Philadelphia","67301"
"67","2017","2017086926","01","","W","3","4","","","25","SOMERSET ST","Philadelphia","67301"
"67","2017","2017087124","1 ","1109","N","4","2","8009","0260","55","RAMP RD","Philadelphia","67301"
"67","2017","2017087124","3 ","915","N","3","1","0095","0214","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017028821","2 ","0","S","4","2","0013","0301","30","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017028821","2 ","0","W","5","2","1018","0080","45","GRANT AV","Philadelphia","67301"
"67","2017","2017028821","2 ","0","N","3","2","0013","0300","30","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017028892","01","","S","3","4","","","25","HOFF ST","Philadelphia","67301"
"67","2017","2017028937","02","","N","4","4","","","25","SUMMERDALE AV","Philadelphia","67301"
"67","2017","2017028937","02","","W","3","4","","","25","GODFREY AV","Philadelphia","67301"
"67","2017","2017018554","2 ","245","S","3","2","1009","0131","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017007427","2 ","1599","W","3","1","0076","3455","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017050388","3 ","1327","N","3","1","0095","0130","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017041141","02","","W","4","4","","","25","LOCUST ST","Philadelphia","67301"
"67","2017","2017041141","02","","S","3","4","","","25","51ST ST","Philadelphia","67301"
"67","2017","2017041172","02","","W","5","4","","","25","VINE ST","Philadelphia","67301"
"67","2017","2017041172","2 ","1703","S","4","2","3015","0091","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017041172","2 ","1707","N","3","2","3015","0090","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017041175","01","872","W","4","2","3010","0051","30","MARKET ST","Philadelphia","67301"
"67","2017","2017041175","02","","N","5","4","","","25","41ST ST","Philadelphia","67301"
"67","2017","2017041175","01","883","E","3","2","3010","0050","30","MARKET ST","Philadelphia","67301"
"67","2017","2017041249","2 ","605","W","3","2","1018","0011","30","GRANT AV","Philadelphia","67301"
"67","2017","2017041293","02","","E","5","4","","","25","COLUMBIA AV","Philadelphia","67301"
"67","2017","2017041293","2 ","1957","S","4","2","3015","0111","30","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017041293","2 ","1959","N","3","2","3015","0110","25","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017041295","02","8748","E","3","2","0291","0060","45","PENROSE AV","Philadelphia","67301"
"67","2017","2017071282","2 ","895","S","4","2","3005","0151","30","BELMONT AV","Philadelphia","67301"
"67","2017","2017071282","02","","W","5","4","","","25","MONUMENT RD","Philadelphia","67301"
"67","2017","2017071282","2 ","885","N","3","2","3005","0150","35","BELMONT AV","Philadelphia","67301"
"67","2017","2017071285","02","","S","3","4","","","25","51ST ST","Philadelphia","67301"
"67","2017","2017088740","02","","N","3","4","","","25","WELSH RD","Philadelphia","67301"
"67","2017","2017088774","01","","S","3","4","","","25","BELGRADE ST","Philadelphia","67301"
"67","2017","2017088787","2 ","970","W","4","2","0013","0151","30","HUNTING PARK AV","Philadelphia","67301"
"67","2017","2017088787","02","","N","5","4","","","25","CROWELL ST","Philadelphia","67301"
"67","2017","2017088787","2 ","971","E","3","2","0013","0150","30","HUNTING PARK AV","Philadelphia","67301"
"67","2017","2017088793","02","","N","4","4","","","25","C ST","Philadelphia","67301"
"67","2017","2017088793","03","0","N","3","2","0001","0190","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017088823","2 ","0","E","4","2","3017","0010","25","WHITBY AV","Philadelphia","67301"
"67","2017","2017088823","02","","E","5","4","","","25","LONGACRE BL","Philadelphia","67301"
"67","2017","2017088823","02","1875","N","3","2","3015","0040","25","COBBS CREEK PY","Philadelphia","67301"
"67","2017","2017093498","02","","S","3","4","","","25","S 57TH ST","Philadelphia","67301"
"67","2017","2017093537","3 ","1090","S","3","2","0001","0361","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017093538","01","","E","3","4","","","25","CHERRY ST","Philadelphia","67301"
"67","2017","2017093620","2 ","1174","N","3","2","2001","0170","25","RICHMOND ST","Philadelphia","67301"
"67","2017","2017093663","2 ","777","N","3","2","0001","0070","35","CITY AV","Philadelphia","67301"
"67","2017","2017109910","02","","S","4","4","","","25","17TH ST","Philadelphia","67301"
"67","2017","2017109910","02","","E","3","4","","","25","LOCUST ST","Philadelphia","67301"
"67","2017","2017109923","02","","N","3","4","","","25","N 7TH ST","Philadelphia","67301"
"67","2017","2017078783","02","","S","5","4","","","25","10TH ST","Philadelphia","67301"
"67","2017","2017078783","2 ","0","W","4","2","2676","0015","25","VINE ST","Philadelphia","67301"
"67","2017","2017078783","02","0","S","3","2","2163","0010","25","TENTH ST","Philadelphia","67301"
"67","2017","2017078816","02","","S","4","4","","","25","GERMANTOWN AV","Philadelphia","67301"
"67","2017","2017078816","02","3280","E","3","2","2016","0040","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2017078863","2 ","0","S","4","2","0611","0011","30","BROAD ST","Philadelphia","67301"
"67","2017","2017078863","03","798","E","3","2","3022","0010","25","PENN SQ","Philadelphia","67301"
"67","2017","2017078888","02","","N","4","4","","","30","BROOKMONT RD","Philadelphia","67301"
"67","2017","2017078888","02","","N","3","4","","","30","BRIDLE RD","Philadelphia","67301"
"67","2017","2017078890","01","","W","3","4","","","25","SENTNER ST","Philadelphia","67301"
"67","2017","2017078898","02","0","E","3","2","4002","0100","35","STENTON AV","Philadelphia","67301"
"67","2017","2017078898","02","","S","4","4","","","25","OGONTZ AV","Philadelphia","67301"
"67","2017","2017037958","3 ","2071","E","3","1","0076","3434","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017038132","3 ","351","S","3","1","0095","0315","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017096476","02","","S","5","4","","","25","10TH ST","Philadelphia","67301"
"67","2017","2017096476","1 ","1947","W","4","2","2001","0011","30","OREGON AV","Philadelphia","67301"
"67","2017","2017096476","2 ","1937","E","3","2","2001","0010","30","OREGON AV","Philadelphia","67301"
"67","2017","2017096493","02","","S","4","4","","","25","2ND ST","Philadelphia","67301"
"67","2017","2017096493","02","","W","3","4","","","25","CECIL B MOORE AV","Philadelphia","67301"
"67","2017","2017096507","02","","E","4","4","","","25","LOTT ST","Philadelphia","67301"
"67","2017","2017096507","03","1728","S","3","2","0001","0321","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017096532","02","","N","3","4","","","30","BROAD ST","Philadelphia","67301"
"67","2017","2017096543","3 ","1156","N","3","2","0001","0110","50","ROOSEVELT BOULEVARD EX","Philadelphia","67301"
"67","2017","2017096549","2 ","2147","U","3","2","2016","0070","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2017086359","2 ","99","E","3","2","0030","0060","25","GIRARD AV","Philadelphia","67301"
"67","2017","2017096503","01","","E","4","4","","","25","WOOD ST","Philadelphia","67301"
"67","2017","2017096503","02","235","S","3","2","2005","0071","35","SIXTH ST","Philadelphia","67301"
"67","2017","2017096504","2 ","473","N","3","2","0532","0030","35","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017096509","1 ","0","S","4","2","1013","0101","35","ACADEMY RD","Philadelphia","67301"
"67","2017","2017096509","02","","E","5","4","","","25","FAIRDALE RD","Philadelphia","67301"
"67","2017","2017096509","1 ","0","N","3","2","1013","0100","35","ACADEMY RD","Philadelphia","67301"
"67","2017","2017096524","01","","S","4","4","","","25","26TH ST","Philadelphia","67301"
"67","2017","2017096524","02","1765","E","3","2","2016","0020","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2017096588","2 ","367","N","3","2","2009","0120","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017091830","02","1549","E","3","2","1004","0030","30","ERIE AV","Philadelphia","67301"
"67","2017","2017091860","3 ","1724","S","4","2","0611","0071","30","BROAD ST","Philadelphia","67301"
"67","2017","2017091860","1 ","928","E","5","2","2012","0040","25","DAUPHIN ST","Philadelphia","67301"
"67","2017","2017091860","3 ","1724","N","3","2","0611","0070","30","BROAD ST","Philadelphia","67301"
"67","2017","2017091871","01","2657","N","3","2","2007","0120","25","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017091966","4 ","1871","S","3","1","0095","0301","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017053236","2 ","1875","W","5","2","3010","0055","30","MARKET ST","Philadelphia","67301"
"67","2017","2017053236","4 ","1873","E","4","2","3010","0054","30","MARKET ST","Philadelphia","67301"
"67","2017","2017053236","02","","S","6","4","","","25","34TH ST","Philadelphia","67301"
"67","2017","2017053236","02","0","S","3","2","3005","0061","25","THIRTYFOURTH ST","Philadelphia","67301"
"67","2017","2017053291","4 ","597","S","3","1","0095","0301","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017060465","02","","N","4","4","","","25","OXFORD AV","Philadelphia","67301"
"67","2017","2017060465","02","","E","3","4","","","25","PRATT ST","Philadelphia","67301"
"67","2017","2017060550","01","","E","3","4","","","25","OGDEN ST","Philadelphia","67301"
"67","2017","2017060564","02","1429","S","3","2","4007","0080","25","GERMANTOWN AV","Philadelphia","67301"
"67","2017","2017081174","3 ","341","N","3","1","0095","0230","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017093490","02","","N","4","4","","","25","19TH ST","Philadelphia","67301"
"67","2017","2017093490","02","","W","3","4","","","25","72ND AV","Philadelphia","67301"
"67","2017","2017093515","02","","W","3","4","","","25","E CHELTEN AV","Philadelphia","67301"
"67","2017","2017093519","02","","W","5","4","","","45","HAVERFORD AV","Philadelphia","67301"
"67","2017","2017093519","2 ","599","W","3","2","3005","0090","25","LANCASTER AV","Philadelphia","67301"
"67","2017","2017093519","2 ","1395","W","4","2","3018","0090","45","HAVERFORD AV","Philadelphia","67301"
"67","2017","2017093562","02","","W","4","4","","","25","ARCH ST","Philadelphia","67301"
"67","2017","2017093562","02","","S","3","4","","","25","19TH ST","Philadelphia","67301"
"67","2017","2017093619","2 ","0","E","4","2","1024","0020","25","ROBBINS ST","Philadelphia","67301"
"67","2017","2017093619","2 ","0","N","3","2","1004","0140","30","TORRESDALE AV","Philadelphia","67301"
"67","2017","2017109865","2 ","2037","N","3","2","0232","0032","25","OXFORD AV","Philadelphia","67301"
"67","2017","2017109948","01","","E","3","4","","","25","MONTGOMERY AV","Philadelphia","67301"
"67","2017","2017109948","01","","S","4","4","","","25","FRANKLIN ST","Philadelphia","67301"
"67","2017","2017109963","01","0","E","4","2","8020","0750","35","RAMP C RD","Philadelphia","67301"
"67","2017","2017109963","01","738","N","3","2","3019","0090","35","PASSYUNK AV","Philadelphia","67301"
"67","2017","2017078700","2 ","1549","S","3","2","2007","0090","25","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017078716","02","","E","3","4","","","25","CLIVEDEN ST","Philadelphia","67301"
"67","2017","2017078716","02","","S","4","4","","","25","FORREST AV","Philadelphia","67301"
"67","2017","2017078724","02","","W","3","4","","","25","BAILEY TE","Philadelphia","67301"
"67","2017","2017078724","02","","W","4","4","","","25","JACKSON ST","Philadelphia","67301"
"67","2017","2017078765","01","","S","3","4","","","25","SIMPSON ST","Philadelphia","67301"
"67","2017","2017078765","02","","W","4","4","","","25","CALLOWHILL ST","Philadelphia","67301"
"67","2017","2017078845","2 ","0","N","4","2","1009","0080","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017078845","02","115","W","3","2","1008","0030","25","LEVICK ST","Philadelphia","67301"
"67","2017","2017078845","2 ","0","S","5","2","1009","0081","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017078873","02","","S","3","4","","","25","66TH ST","Philadelphia","67301"
"67","2017","2017078873","02","","E","4","4","","","25","BUIST AV","Philadelphia","67301"
"67","2017","2017037952","3 ","2523","S","3","1","0095","0231","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017038005","4 ","1659","N","3","1","0095","0224","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017072992","02","","E","4","4","","","25","HALDEMAN AV","Philadelphia","67301"
"67","2017","2017072992","3 ","2741","N","3","2","0001","0340","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017073199","3 ","399","W","3","1","0076","3465","50","SCHUYLKILL EX","Philadelphia","67301"
