X,Y,recordnum,takenby,comments,setdate,setyear,mcd,route,road,cntdir,fromlmt,tolmt,type,latitude,longitude,factor,axle,outdir,indir,aadb,program,bikepedgroup,bikepedfacility,co_name,mun_name,id
-75.169331,39.960529,84253,bb,"Seasonal factor are calculated from 2015 permanent station data.   Monday January 16, 2012:  Martin Luther King Holiday",2012/01/17 00:00:00+00,2012,4210160103,,callowhill st westbound lanes,west,18th st,19th st,Bicycle 1,39.960529,-75.169331,1.102,1.1797,,,137,Project,Mixed,Striped Shoulder,Philadelphia,Central,58406
-75.163822,39.962821,84257,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/08 00:00:00+00,2012,4210160103,,spring garden st westbound lanes,west,16th st,15th st,Bicycle 1,39.962821,-75.163822,1.059,1.1797,,,355,Project,Mixed,Bike Lane,Philadelphia,Central,58408
-75.15665,39.966686,84260,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/08 00:00:00+00,2012,4210160103,,12th st,south,fairmount ave,brown st,Bicycle 1,39.966686,-75.15665,1.059,1.1797,,,262,Project,Mixed,Bike Lane,Philadelphia,Central,58411
-75.145626,39.961025,84463,bb,"Seasonal factor are calculated from 2015 permanent station data.   Monday, January 16, 2012:  Martin Luther King Holiday",2012/01/17 00:00:00+00,2012,4210160103,,spring garden st eastbound lanes,east,5th st,4th st,Bicycle 1,39.961025,-75.145626,1.102,1.1797,,,455,Project,Mixed,Bike Lane,Philadelphia,Central,58446
-75.145607,39.961129,84464,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/09 00:00:00+00,2012,4210160103,,spring garden st westbound lanes,west,5th st,4th st,Bicycle 1,39.961129,-75.145607,1.059,1.1797,,,518,Project,Mixed,Bike Lane,Philadelphia,Central,58447
-75.059903,40.085279,84466,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/15 00:00:00+00,2012,4210160118,,pennypack trail eastbound,east,verree rd,krewstown rd,Bicycle 1,40.085279,-75.059903,1.059,1.1797,,,346,Project,Recreation,Multiuse Trail,Philadelphia,Central Northeast,58449
-75.059903,40.085279,84467,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/15 00:00:00+00,2012,4210160118,,pennypack trail westbound,west,verree rd,krewstown rd,Bicycle 1,40.085279,-75.059903,1.059,1.1797,,,333,Project,Recreation,Multiuse Trail,Philadelphia,Central Northeast,58450
-75.234466,39.968166,84483,bb,"Seasonal factor are calculated from 2015 permanent station data.   Monday January 16, 2012:  Martin Luther King Holiday
TIGER Grant Evalutation Update - 58th Street Greenway",2012/01/12 00:00:00+00,2012,4210160111,,haverford ave eastbound lanes,east,58th st,57th st,Bicycle 1,39.968166,-75.234466,1.102,1.1797,,,169,Project,Low Volume,Bike Lane,Philadelphia,West,58451
-75.234461,39.968205,84484,bb,"Seasonal factor are calculated from 2015 permanent station data.   Monday January 16, 2012:  Martin Luther King Holiday
TIGER Grant Evalutation Update - 58th Street Greenway",2012/01/12 00:00:00+00,2012,4210160111,,haverford ave westbound lanes,west,58th st,57th st,Bicycle 1,39.968205,-75.234461,1.102,1.1797,,,79,Project,Low Volume,Bike Lane,Philadelphia,West,58452
-75.240968,39.956493,84488,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/28 00:00:00+00,2012,4210160111,,spruce st westbound lanes,west,60th st,59th st,Bicycle 1,39.956493,-75.240968,1.059,1.1797,,,224,Project,Low Volume,Bike Lane,Philadelphia,West,58453
-75.140337,39.965864,84263,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/10 00:00:00+00,2012,4210160103,,2nd st,south,wildey st,laurel st,Bicycle 1,39.965864,-75.140337,1.106,1.1797,,,662,Project,Mixed,Mixed Traffic,Philadelphia,Central,58491
-75.137161,39.960622,84448,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/04/06 00:00:00+00,2012,4210160103,,christopher columbus blvd southbound lanes,south,spring garden st,fairmount ave,Bicycle 1,39.960622,-75.137161,1.012,1.1797,,,263,Project,Mixed,Bike Lane,Philadelphia,Central,58493
-75.145626,39.957908,71783,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/03/23 00:00:00+00,2011,4210160103,,4th st,south,callowhill st,willow st,Bicycle 1,39.957908,-75.145626,1.059,1.1797,,,169,Screen Line,Mixed,Striped Shoulder,Philadelphia,Central,58615
-75.147187,39.958052,71786,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/03/23 00:00:00+00,2011,4210160103,,5th st,north,callowhill st,willow st,Bicycle 1,39.958052,-75.147187,1.059,1.1797,,,245,Screen Line,Mixed,Bike Lane,Philadelphia,Central,58616
-75.010899,40.049971,81683,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/06 00:00:00+00,2011,4210160104,13,frankford ave northbound lanes,north,evarts st,placid ave,Bicycle 1,40.049971,-75.010899,0.968,1.1797,,,34,Project,Mixed,Striped Shoulder,Philadelphia,North Delaware,58619
-75.010963,40.050022,81684,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/06 00:00:00+00,2011,4210160116,13,frankford ave southbound lanes,south,evarts st,placid ave,Bicycle 1,40.050022,-75.010963,0.968,1.1797,,,40,Project,Mixed,Striped Shoulder,Philadelphia,Lower Far Northeast,58620
-75.211391,39.969282,81687,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/28 00:00:00+00,2011,4210160111,,belmont ave northbound lanes,north,lancaster ave,westminster ave,Bicycle 1,39.969282,-75.211391,0.968,1.1797,,,68,Project,Mixed,Bike Lane,Philadelphia,West,58621
-75.1504,39.958368,71792,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/03/23 00:00:00+00,2011,4210160103,,7th st,north,callowhill st,willow st,Bicycle 1,39.958368,-75.1504,1.059,1.1797,,,210,Screen Line,Mixed,Mixed Traffic,Philadelphia,Central,58622
-75.281681,39.911658,84544,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/07 00:00:00+00,2012,4204515232,,andrews ave westbound lane,west,woodlawn ave,blunston ave,Bicycle 1,39.911658,-75.281681,1.059,1.1797,,,42,Project,Low Volume,Mixed Traffic,Delaware,Collingdale Borough,58813
-75.283891,39.914567,84549,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/07 00:00:00+00,2012,4204515232,,bartram ave eastbound lanes,east,woodlawn ave,girard ave,Bicycle 1,39.914567,-75.283891,1.059,1.1797,,,20,Project,Low Volume,Mixed Traffic,Delaware,Collingdale Borough,58817
-75.284527,39.915357,84555,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/01/11 00:00:00+00,2012,4204515232,,chestnut st eastbound lanes,east,woodlawn ave,girard ave,Bicycle 1,39.915357,-75.284527,1.102,1.1797,,,11,Project,Low Volume,Mixed Traffic,Delaware,Collingdale Borough,58821
-75.284556,39.915388,84556,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/07 00:00:00+00,2012,4204515232,,chestnut st westbound lanes,west,woodlawn ave,girard ave,Bicycle 1,39.915388,-75.284556,1.059,1.1797,,,26,Project,Low Volume,Mixed Traffic,Delaware,Collingdale Borough,58822
-75.284752,39.916083,84561,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/06 00:00:00+00,2012,4204515232,,walnut st eastbound lanes,east,woodlawn ave,girard ave,Bicycle 1,39.916083,-75.284752,1.059,1.1797,,,17,Project,Low Volume,Mixed Traffic,Delaware,Collingdale Borough,58826
-75.285334,39.917428,84573,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/01/10 00:00:00+00,2012,4204515232,,spruce st eastbound lanes,east,woodlawn ave,clifton ave,Bicycle 1,39.917428,-75.285334,1.102,1.1797,,,26,Project,Low Volume,Mixed Traffic,Delaware,Collingdale Borough,58917
-75.173084,39.967284,84443,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/08 00:00:00+00,2012,4210160103,,fairmount ave eastbound lanes,east,22nd st,21st st,Bicycle 1,39.967284,-75.173084,1.059,1.1797,,,321,Project,Mixed,Mixed Traffic,Philadelphia,Central,59137
-75.173081,39.967326,84444,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/01/17 00:00:00+00,2012,4210160103,,fairmount ave westbound lanes,west,22nd st,21st st,Bicycle 1,39.967326,-75.173081,1.102,1.1797,,,125,Project,Mixed,Mixed Traffic,Philadelphia,Central,59138
-75.098575,39.984451,81593,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2011/10/12 00:00:00+00,2011,4210160109,,richmond st northbound lanes,north,westmoreland st,wensley st,Bicycle 1,39.984451,-75.098575,0.968,1.1797,,,13,Project,Low Volume,Mixed Traffic,Philadelphia,River Wards,59143
-75.09862,39.984492,81594,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2011/10/12 00:00:00+00,2011,4210160109,,richmond st southbound lanes,south,westmoreland st,wensley st,Bicycle 1,39.984492,-75.09862,0.968,1.1797,,,57,Project,Low Volume,Mixed Traffic,Philadelphia,River Wards,59144
-75.197838,39.951065,81597,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/12/02 00:00:00+00,2011,4210160110,,spruce st eastbound lanes,east,us 13 38th st,37th st walk,Bicycle 1,39.951065,-75.197838,1.028,1.1797,,,105,Project,Mixed,Bike Lane,Philadelphia,University - Southwest,59146
-75.111669,40.014132,81601,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/04 00:00:00+00,2011,4210160101,,"""G"" st northbound lanes",north,bristol st,cayuga st,Bicycle 1,40.014132,-75.111669,1.001,1.1797,,,84,Project,Low Volume,Bike Lane,Philadelphia,North,59148
-75.107222,40.015113,81605,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/04 00:00:00+00,2011,4210160101,,"""I"" st northbound lanes",north,cayuga st,malta st,Bicycle 1,40.015113,-75.107222,1.001,1.1797,,,13,Project,Low Volume,Mixed Traffic,Philadelphia,North,59151
-75.107329,40.015155,81606,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/04 00:00:00+00,2011,4210160101,,"""I"" st southbound lanes",south,cayuga st,malta st,Bicycle 1,40.015155,-75.107329,1.001,1.1797,,,11,Project,Low Volume,Mixed Traffic,Philadelphia,North,59152
-75.055155,39.92432,90663,jh,Seasonal factor are calculated from 2015 permanent station data.   SPECIAL EVENT: IRA Regatta,2012/05/31 00:00:00+00,2012,3400712280,636,cuthbert blvd northbound lanes,north,cr 629 s park dr,cr 628 n park dr,Bicycle 1,39.92432,-75.055155,0.93,1.1797,,,46,Project,Mixed,Mixed Traffic,Camden,Cherry Hill Township,59628
-75.057635,39.9232195100001,90667,jh,Seasonal factor are calculated from 2015 permanent station data.   SPECIAL EVENT: IRA Regatta,2012/05/31 00:00:00+00,2012,3400728740,629,s park dr eastbound lanes,east,harding ave,cr 636 cuthbert blvd,Bicycle 1,39.92321951,-75.057635,0.93,1.1797,,,13,Project,Recreation,Mixed Traffic,Camden,Haddon Township,59633
-75.13404,39.969708,81575,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/12/06 00:00:00+00,2011,4210160109,,frankford ave northbound lanes,north,girard ave,thompson st,Bicycle 1,39.969708,-75.13404,1.028,1.1797,,,74,Project,Mixed,Mixed Traffic,Philadelphia,River Wards,59937
-75.130654,39.97053,81579,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/29 00:00:00+00,2011,4210160109,,columbia ave,east,flora st,girard ave,Bicycle 1,39.97053,-75.130654,1.028,1.1797,,,70,Project,Mixed,Mixed Traffic,Philadelphia,River Wards,59938
-75.163897,39.962665,84256,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/07 00:00:00+00,2012,4210160103,,spring garden st eastbound lanes,east,16th st,15th st,Bicycle 1,39.962665,-75.163897,1.106,1.1797,,,580,Project,Mixed,Bike Lane,Philadelphia,Central,60026
-75.128798,39.988074,89742,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/05/11 00:00:00+00,2012,4210160109,,kensington ave westbound lanes,west,lehigh ave,front st,Bicycle 1,39.988074,-75.128798,0.962,1.1797,,,140,Project,Recreation,Bike Lane,Philadelphia,River Wards,60360
-75.057403,40.089038,81671,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/15 00:00:00+00,2012,4210160118,,verree rd northbound lanes,north,pennypack creek bridge,bloomfield ave,Bicycle 1,40.089038,-75.057403,1.059,1.1797,,,63,Project,Recreation,Bike Lane,Philadelphia,Central Northeast,60367
-75.167663,39.937942,85810,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/13 00:00:00+00,2012,4210160112,,washington ave eastbound lanes,east,15th st,pa 291 broad st,Bicycle 1,39.937942,-75.167663,1.059,1.1797,,,426,Project,Mixed,Bike Lane,Philadelphia,South,60432
-75.15466,39.935284,85806,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/04 00:00:00+00,2012,4210160112,,washington ave eastbound lanes,east,7th st,6th st,Bicycle 1,39.935284,-75.15466,1.106,1.1797,,,993,Project,Mixed,Bike Lane,Philadelphia,South,60468
-75.167631,39.938007,85811,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/03 00:00:00+00,2012,4210160103,,washington ave westbound lanes,west,15th st,pa 291 broad st,Bicycle 1,39.938007,-75.167631,1.106,1.1797,,,887,Project,Mixed,Bike Lane,Philadelphia,Central,60546
-75.16203,39.949455,85814,bb,"Seasonal factor are calculated from 2015 permanent station data.   Monday February 20, 2012:  Presidents Day Holiday",2012/02/21 00:00:00+00,2012,4210160103,,13th st,north,walnut st,sansom st,Bicycle 1,39.949455,-75.16203,1.106,1.1797,,,2014,Project,Mixed,Buffered Bike Lane,Philadelphia,Central,60549
-75.15731,39.948898,85817,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/09 00:00:00+00,2012,4210160103,,10th st,south,sansom st,walnut st,Bicycle 1,39.948898,-75.15731,1.059,1.1797,,,802,Project,Mixed,Buffered Bike Lane,Philadelphia,Central,60553
-75.164992,39.935852,85820,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/04/11 00:00:00+00,2012,4210160112,,13th st,north,federal st,ellsworth st,Bicycle 1,39.935852,-75.164992,1.012,1.1797,,,646,Project,Mixed,Mixed Traffic,Philadelphia,South,60554
-75.19514,39.950732,85825,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/04/11 00:00:00+00,2012,4210160110,,spruce st eastbound lanes,east,36th st walk,34th st,Bicycle 1,39.950732,-75.19514,1.012,1.1797,,,1262,Project,Mixed,Bike Lane,Philadelphia,University - Southwest,60556
-75.19514,39.95079,85826,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/01/31 00:00:00+00,2012,4210160110,,spruce st westbound lanes,west,36th st walk,34th st,Bicycle 1,39.95079,-75.19514,1.106,1.1797,,,1222,Project,Mixed,Bike Lane,Philadelphia,University - Southwest,60557
-75.128701,39.988042,89741,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/05/11 00:00:00+00,2012,4210160109,,kensington ave eastbound lanes,east,lehigh ave,front st,Bicycle 1,39.988042,-75.128701,0.962,1.1797,,,173,Project,Recreation,Bike Lane,Philadelphia,River Wards,60691
-75.117168,39.994367,89745,jh,Seasonal factor are calculated from 2015 permanent station data.   Tube Cut,2012/05/11 00:00:00+00,2012,4210160101,,kensington ave eastbound lanes,east,cambria st,clearfield st,Bicycle 1,39.994367,-75.117168,0.962,1.1797,,,152,Project,Recreation,Bike Lane,Philadelphia,North,60692
-75.11727,39.994416,89746,jh,Seasonal factor are calculated from 2015 permanent station data.   Tube cut,2012/05/11 00:00:00+00,2012,4210160101,,kensington ave westbound lanes,west,cambria st,clearfield st,Bicycle 1,39.994416,-75.11727,0.962,1.1797,,,166,Project,Recreation,Bike Lane,Philadelphia,North,60693
-75.114293,40.002208,89749,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/05/09 00:00:00+00,2012,4210160101,,"""G"" st",north,tioga st,venango st,Bicycle 1,40.002208,-75.114293,0.962,1.1797,,,37,Project,Recreation,Bike Lane,Philadelphia,North,60696
-75.240963,39.956436,84487,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/28 00:00:00+00,2012,4210160111,,spruce st eastbound lanes,east,60th st,59th st,Bicycle 1,39.956436,-75.240963,1.059,1.1797,,,144,Project,Low Volume,Bike Lane,Philadelphia,West,60727
-75.103553,39.921335,90301,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/05/17 00:00:00+00,2012,3400710000,605,mt ephraim ave northbound lanes,north,sayre ave,browning st,Bicycle 1,39.921335,-75.103553,0.962,1.1797,,,24,Project,Low Volume,Mixed Traffic,Camden,Camden City,60775
-75.110414,39.934988,90310,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/05/17 00:00:00+00,2012,3400710000,605,mt ephraim ave southbound lanes,south,walnut st,spruce st,Bicycle 1,39.934988,-75.110414,0.962,1.1797,,,33,Project,Low Volume,Mixed Traffic,Camden,Camden City,60780
-74.751052,40.219765,88151,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/28 00:00:00+00,2012,3402174000,,walnut ave westbound lanes,west,chestnut ave,hollywood ave,Bicycle 1,40.219765,-74.751052,1.012,1.1797,,,17,Project,Low Volume,Mixed Traffic,Mercer,Trenton City,60877
-75.154606,39.935371,85807,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/05 00:00:00+00,2012,4210160112,,washington ave westbound lanes,west,7th st,6th st,Bicycle 1,39.935371,-75.154606,1.106,1.1797,,,741,Project,Mixed,Bike Lane,Philadelphia,South,61028
-74.755257,40.220478,88109,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/28 00:00:00+00,2012,3402174000,,s clinton ave northbound lanes,north,yard ave,cr 635 e state st,Bicycle 1,40.220478,-74.755257,1.012,1.1797,,,81,Project,Mixed,Mixed Traffic,Mercer,Trenton City,61228
-74.754667,40.217488,88111,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/28 00:00:00+00,2012,3402174000,,s clinton ave northbound lanes,north,nj 33 greenwood ave,raoul wallenberg blvd,Bicycle 1,40.217488,-74.754667,1.012,1.1797,,,60,Project,Mixed,Mixed Traffic,Mercer,Trenton City,61229
-74.754807,40.217455,88112,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/28 00:00:00+00,2012,3402174000,,s clinton ave southbound lanes,south,nj 33 greenwood ave,raoul wallenberg blvd,Bicycle 1,40.217455,-74.754807,1.012,1.1797,,,25,Project,Mixed,Mixed Traffic,Mercer,Trenton City,61230
