"CRN","DISTRICT","COUNTY","MUNICIPALITY","POLICE_AGCY","CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY","HOUR_OF_DAY","ILLUMINATION","WEATHER","ROAD_CONDITION","COLLISION_TYPE","RELATION_TO_ROAD","WORK_ZONE_TYPE","WORK_ZONE_LOC","WORK_ZONE_IND","INTERSECT_TYPE","TCD_TYPE","LOCATION_TYPE","URBAN_RURAL","FATAL_COUNT","INJURY_COUNT","PERSON_COUNT","TOTAL_UNITS","SCH_BUS_IND","SCH_ZONE_IND","LATITUDE","LONGITUDE","ARRIVAL_TM","CONS_ZONE_SPD_LIM","DISPATCH_TM","EST_HRS_CLOSED","LANE_CLOSED","LN_CLOSE_DIR","NTFY_HIWY_MAINT","SPEC_JURIS_CD","TCD_FUNC_CD","TFC_DETOUR_IND","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","VEHICLE_COUNT","AUTOMOBILE_COUNT","MOTORCYCLE_COUNT","BUS_COUNT","SMALL_TRUCK_COUNT","HEAVY_TRUCK_COUNT","SUV_COUNT","VAN_COUNT","BICYCLE_COUNT","MAJ_INJ_COUNT","MOD_INJ_COUNT","MIN_INJ_COUNT","TOT_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_MAJ_INJ_COUNT","BELTED_DEATH_COUNT","BELTED_MAJ_INJ_COUNT","MCYCLE_DEATH_COUNT","MCYCLE_MAJ_INJ_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_MAJ_INJ_COUNT","PED_COUNT","PED_DEATH_COUNT","PED_MAJ_INJ_COUNT","MAX_SEVERITY_LEVEL","COMM_VEH_COUNT","DEC_LAT","DEC_LONG","RDWY_SURF_TYPE_CD","COUNTY_YEAR"
"2001210785","06","67","67301","67301","2001","02","2","2005","20","3","4","6","5","1","","","N","00","0","00","3","0","1","3","2","N","N","40 00:41.400","75 10:59.160","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0115","-75.1828","","CRASH_2001_Philadelphia"
"2001006235","06","67","67301","46104","2001","05","6","0930","09","1","1","0","1","1","","","N","00","2","00","3","0","1","2","2","N","N","39 59:39.373","75 14:30.199","0933","","0930","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9942","-75.2416","","CRASH_2001_Philadelphia"
"2001208973","06","67","67301","67301","2001","01","6","1036","10","1","1","0","5","1","","","N","00","0","00","3","0","1","4","3","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","3","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","","","","CRASH_2001_Philadelphia"
"2001209658","06","67","67301","67301","2001","01","2","1720","17","1","1","3","4","1","","","N","01","3","00","3","0","1","2","2","N","N","40 01:33.697","75 10:01.167","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","40.026","-75.167","","CRASH_2001_Philadelphia"
"2001210671","06","67","67301","67301","2001","02","2","1850","18","1","4","3","1","1","","","N","00","0","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","","","","CRASH_2001_Philadelphia"
"2001211709","06","67","67301","67301","2001","02","3","1000","10","1","4","3","6","1","","","N","00","0","00","3","0","2","2","2","N","N","39 59:57.480","75 08:07.080","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","39.9993","-75.1353","","CRASH_2001_Philadelphia"
"2001214573","06","67","67301","67301","2001","02","1","0259","02","3","1","6","7","5","","","N","00","0","00","3","0","0","1","1","N","N","39 59:08.520","75 12:56.160","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.9857","-75.2156","","CRASH_2001_Philadelphia"
"2001019508","06","67","67301","67301","2001","06","2","1715","17","1","1","0","8","1","","","N","00","0","00","3","0","1","2","2","N","N","40 03:03.240","75 11:05.640","1723","","1720","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","40.0509","-75.1848","","CRASH_2001_Philadelphia"
"2001215674","06","67","67301","67301","2001","03","6","1955","19","3","1","0","8","1","","","N","01","3","00","3","0","1","2","2","N","N","40 00:37.879","75 04:59.095","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","40.0105","-75.0831","","CRASH_2001_Philadelphia"
"2001207671","06","67","67301","67301","2001","01","1","1453","14","1","1","0","9","1","","","N","00","0","00","3","0","1","1","3","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","3","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","CRASH_2001_Philadelphia"
"2001010325","06","67","67301","67301","2001","06","5","1647","16","1","1","0","1","1","","","N","01","2","00","3","0","3","4","2","N","N","40 01:34.108","75 07:18.874","1710","","1706","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0262","-75.1217","","CRASH_2001_Philadelphia"
"2001208944","06","67","67301","67301","2001","01","2","1653","16","1","1","1","4","1","","","N","00","2","07","3","0","0","4","2","N","N","40 02:15.000","75 08:42.000","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0374","-75.145","","CRASH_2001_Philadelphia"
"2001236980","06","67","67301","67301","2001","04","5","1455","14","1","1","0","1","1","","","N","00","0","00","3","0","0","3","3","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2001209110","06","67","67301","67301","2001","02","5","1359","13","1","1","0","5","1","","","N","00","0","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001223887","06","67","67301","67301","2001","03","3","0912","09","1","1","1","4","1","","","N","01","2","00","3","0","1","2","2","N","N","39 55:44.760","75 13:14.160","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","39.9291","-75.2206","","CRASH_2001_Philadelphia"
"2001233103","06","67","67301","67301","2001","04","7","1228","12","1","1","0","5","1","","","N","00","0","00","3","0","3","3","2","N","N","39 58:38.280","75 13:36.840","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","39.9773","-75.2267","","CRASH_2001_Philadelphia"
"2001204116","06","67","67301","67301","2001","01","3","1150","11","1","1","0","4","1","","","N","01","2","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","","","","CRASH_2001_Philadelphia"
"2001204646","06","67","67301","67301","2001","01","6","0731","07","1","9","1","1","1","","","N","00","0","00","3","0","3","3","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001006966","06","67","67301","67301","2001","05","4","1725","17","1","1","0","1","1","","","N","01","9","00","3","0","1","2","2","N","N","40 04:10.511","75 10:58.879","1742","","1739","","0","","N","","9 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0696","-75.183","","CRASH_2001_Philadelphia"
"2001204518","06","67","67301","67301","2001","01","4","1055","10","1","1","0","1","1","","","N","07","0","02","3","0","1","2","2","N","N","39 57:34.200","75 10:28.560","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9595","-75.1746","","CRASH_2001_Philadelphia"
"2001216897","06","67","67301","67301","2001","03","5","0930","09","1","1","0","4","1","","","N","01","2","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","","","","CRASH_2001_Philadelphia"
"2001223901","06","67","67301","67301","2001","03","2","0207","02","3","1","0","7","5","","","N","01","0","00","3","0","0","3","1","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2001233354","06","67","67301","67301","2001","03","4","2000","20","3","2","1","4","1","","","N","01","2","00","3","0","1","4","2","N","N","40 00:19.440","75 06:33.480","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0054","-75.1093","","CRASH_2001_Philadelphia"
"2001238954","06","67","67301","67301","2001","04","7","0832","08","1","1","0","4","1","","","N","00","0","07","3","0","1","2","2","N","N","40 00:05.760","75 09:10.800","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0015","-75.1529","","CRASH_2001_Philadelphia"
"2001007101","06","67","67301","67301","2001","06","3","1605","16","1","1","0","4","1","","","N","01","2","00","3","0","1","2","2","N","N","39 57:40.000","75 14:05.405","1605","","1605","","0","","N","","3 ","","","","","","","","","","2","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9612","-75.2349","","CRASH_2001_Philadelphia"
"2001204536","06","67","67301","67301","2001","01","4","1520","15","1","4","3","2","1","","","N","00","0","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001206005","06","67","67301","67301","2001","01","6","1550","15","1","1","0","9","1","","","N","00","0","00","3","0","0","1","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2001210770","06","67","67301","67301","2001","02","7","1215","12","1","1","0","5","1","","","N","06","0","02","3","0","0","2","2","N","N","39 58:21.360","75 07:24.240","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.9721","-75.1248","","CRASH_2001_Philadelphia"
"2001207487","06","67","67301","67301","2001","01","5","1705","17","3","2","1","7","5","","","N","01","2","00","3","0","0","1","1","N","N","40 06:46.800","75 01:22.800","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.113","-75.023","","CRASH_2001_Philadelphia"
"2001210768","06","67","67301","67301","2001","02","1","0130","01","2","1","0","5","1","","","N","00","0","00","3","0","0","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2001223787","06","67","67301","67301","2001","03","2","9999","99","1","3","0","8","1","","","N","02","3","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","","","","CRASH_2001_Philadelphia"
"2001019639","06","67","67301","67301","2001","06","4","1735","17","1","1","0","8","2","","","N","00","0","99","3","0","1","2","2","N","N","39 57:11.880","75 09:45.720","1742","","1740","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","39.9533","-75.1629","","CRASH_2001_Philadelphia"
"2001211735","06","67","67301","67301","2001","02","2","1350","13","1","1","0","7","5","","","N","07","0","02","3","0","0","2","1","N","N","40 00:37.440","75 11:06.360","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0106","-75.1846","","CRASH_2001_Philadelphia"
"2001239086","06","67","67301","67301","2001","04","1","0211","02","3","1","0","0","1","","","N","00","0","00","3","0","1","1","1","N","N","40 01:55.560","75 01:15.240","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","40.032","-75.021","","CRASH_2001_Philadelphia"
"2001243609","06","67","67301","67301","2001","04","7","1500","15","1","1","0","8","1","","","N","02","3","00","3","0","1","2","2","N","N","39 55:26.014","75 14:28.233","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","39.9239","-75.2412","","CRASH_2001_Philadelphia"
"2001016771","06","67","67301","67301","2001","05","4","1220","12","1","1","0","1","1","","","N","07","0","02","3","0","1","3","3","N","N","39 57:29.520","75 09:51.120","1233","","1220","","0","","N","","0 ","","","","","","","","","","3","2","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","39.9582","-75.1643","","CRASH_2001_Philadelphia"
"2001204568","06","67","67301","67301","2001","01","2","0915","09","1","1","1","4","1","","","N","01","2","00","3","0","0","2","2","N","N","40 00:32.040","75 04:18.480","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0089","-75.0718","","CRASH_2001_Philadelphia"
"2001210666","06","67","67301","67301","2001","02","6","2250","22","3","1","0","8","1","","","N","00","0","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","","","","CRASH_2001_Philadelphia"
"2001214435","06","67","67301","67301","2001","02","6","0005","00","3","4","3","7","1","","","N","00","0","00","3","0","0","1","1","N","N","39 53:21.480","75 14:21.480","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.8903","-75.2454","","CRASH_2001_Philadelphia"
"2001243443","06","67","67301","67301","2001","05","4","2050","20","4","1","0","8","1","","","N","00","0","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001007372","06","67","67301","67301","2001","06","6","1535","15","1","2","1","8","1","","","N","00","0","00","3","0","1","4","2","N","N","40 01:35.037","75 10:10.270","1548","","1540","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","4","0","40.0264","-75.1694","","CRASH_2001_Philadelphia"
"2001233361","06","67","67301","67301","2001","03","4","1600","16","1","2","1","8","1","","","N","01","2","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001233472","06","67","67301","67301","2001","03","5","2240","22","3","1","0","4","1","","","N","01","3","00","3","0","1","2","4","N","N","","","9999","","9999","","0","","N","","3 ","","","","","","","","","","4","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001240108","06","67","67301","67301","2001","04","3","0800","08","1","1","0","1","1","","","N","03","2","00","3","0","0","3","3","N","N","39 58:03.000","75 10:50.880","9999","","9999","","0","","N","","3 ","","","","","","","","","","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.9673","-75.1808","","CRASH_2001_Philadelphia"
"2001019565","06","67","67301","67301","2001","06","6","0845","08","1","1","0","8","1","","","N","01","2","00","3","0","1","3","2","N","N","39 57:00.187","75 12:12.413","0850","","0847","","0","","N","","2 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","39.9499","-75.2036","","CRASH_2001_Philadelphia"
"2001210744","06","67","67301","67301","2001","02","5","1830","18","3","1","0","8","1","","","N","00","0","00","3","0","1","2","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2001211369","06","67","67301","67301","2001","02","5","1514","15","1","1","0","4","1","","","N","00","0","07","3","0","1","3","2","N","N","40 03:21.240","75 02:43.440","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0559","-75.0453","","CRASH_2001_Philadelphia"
"2001214578","06","67","67301","67301","2001","02","2","0810","08","1","1","0","9","1","","","N","00","0","00","3","0","0","1","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2001223825","06","67","67301","67301","2001","03","6","1452","14","1","2","1","7","5","","","N","07","0","02","3","0","1","1","1","N","N","39 53:35.160","75 13:19.920","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","39.8931","-75.2222","","CRASH_2001_Philadelphia"
"2001009069","06","67","67301","67301","2001","05","3","1430","14","1","1","0","4","1","","","N","01","2","00","3","0","1","3","2","N","N","40 01:40.096","75 03:36.065","1450","","1440","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0278","-75.0601","","CRASH_2001_Philadelphia"
"2001209058","06","67","67301","67301","2001","01","7","0257","02","3","2","1","4","1","","","N","05","2","00","3","0","1","2","2","N","N","39 59:56.641","75 06:31.521","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","39.9991","-75.1088","","CRASH_2001_Philadelphia"
"2001216980","06","67","67301","67301","2001","03","5","1500","15","1","1","0","1","1","","","N","01","2","00","3","0","0","5","4","N","N","40 02:51.360","75 03:35.640","9999","","9999","","0","","N","","3 ","","","","","","","","","","4","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0477","-75.0598","","CRASH_2001_Philadelphia"
"2001223840","06","67","67301","67301","2001","03","2","0800","08","1","1","0","4","1","","","N","01","2","00","3","0","1","2","2","N","N","39 58:07.320","75 14:43.800","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","39.9688","-75.2454","","CRASH_2001_Philadelphia"
"2001238990","06","67","67301","67301","2001","04","4","1330","13","1","2","1","1","1","","","N","00","0","00","3","0","2","2","2","N","N","39 53:28.320","75 13:33.960","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","39.8912","-75.2261","","CRASH_2001_Philadelphia"
"2001243115","06","67","67301","67301","2001","05","6","1315","13","1","1","0","4","1","","","N","01","2","00","3","0","1","2","2","N","N","40 05:42.000","75 00:55.440","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","40.095","-75.0154","","CRASH_2001_Philadelphia"
"2001207350","06","67","67301","67301","2001","01","5","0200","02","3","1","0","4","1","","","N","01","2","00","3","0","5","5","2","N","N","39 59:19.512","75 11:13.337","9999","","9999","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","1","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","39.9888","-75.187","","CRASH_2001_Philadelphia"
"2001210788","06","67","67301","67301","2001","02","5","1630","16","1","1","0","4","1","","","N","00","0","07","3","0","1","3","3","N","N","40 04:08.400","75 03:02.880","9999","","9999","","0","","N","","0 ","","","","","","","","","","3","2","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0687","-75.0508","","CRASH_2001_Philadelphia"
"2001215553","06","67","67301","67301","2001","03","2","0720","07","1","2","6","7","1","","","N","00","0","03","3","0","0","1","1","N","N","39 55:14.520","75 11:50.640","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.9204","-75.199","","CRASH_2001_Philadelphia"
"2001233234","06","67","67301","67301","2001","04","7","2025","20","3","1","0","7","1","","","N","01","2","00","3","0","2","3","1","N","N","39 54:46.800","75 10:19.920","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.913","-75.1721","","CRASH_2001_Philadelphia"
"2001233521","06","67","67301","67301","2001","03","4","9999","99","3","2","1","8","1","","","N","01","2","00","3","0","1","2","2","N","N","40 02:19.838","75 10:17.839","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","40.0388","-75.1716","","CRASH_2001_Philadelphia"
"2001238916","06","67","67301","67301","2001","04","2","1401","14","1","1","0","0","1","","","N","00","0","07","3","0","1","1","1","N","N","40 02:58.200","75 00:41.400","9999","","9999","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","40.0495","-75.0114","","CRASH_2001_Philadelphia"
"2001240067","06","67","67301","67301","2001","04","6","1500","15","1","1","0","8","1","","","N","01","2","00","3","0","1","2","2","N","N","39 57:45.360","75 12:47.160","9999","","9999","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","39.9626","-75.2127","","CRASH_2001_Philadelphia"
"2001243067","06","67","67301","67301","2001","05","7","0146","01","3","1","0","1","1","","","N","00","0","00","3","0","3","3","2","N","N","","","9999","","9999","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","","","","CRASH_2001_Philadelphia"
